JDTDB,Calendar Date (TDB),X,Y,Z,VX,VY,VZ,LT,RG,RR
2460867.291666667,A.D. 2025-Jul-10 19:00:00.0000,48045563.07867836,-144283910.7891138,8690.151276506484,27.76840373615687,9.295591714647314,-0.001247401694426831,507.2612093429373,152073084.7969717,
2460867.333333333,A.D. 2025-Jul-10 20:00:00.0000,48145517.63858356,-144250411.5776107,8685.642329111695,27.76190523051886,9.315080635130675,-0.00125756273435762,507.260650724262,152072917.327306,
2460867.375,A.D. 2025-Jul-10 21:00:00.0000,48245448.78127876,-144216842.2136343,8681.096871040761,27.7553941754358,9.33456531106346,-0.001267685249257244,507.2600891693932,152072748.9773915,
2460867.416666667,A.D. 2025-Jul-10 22:00:00.0000,48345356.46159004,-144183202.7124634,8676.515042625368,27.748870573147,9.354045743368369,-0.001277768349978725,507.2595246797159,152072579.7476436,
2460867.458333333,A.D. 2025-Jul-10 23:00:00.0000,48445240.63435136,-144149493.0893733,8671.89698728919,27.74233442579608,9.373521932992572,-0.001287811146958973,507.2589572565314,152072409.6384525,
2460867.5,A.D. 2025-Jul-11 00:00:00.0000,48545101.25440417,-144115713.3596359,8667.242851786315,27.7357857354303,9.392993880906609,-0.001297812750319594,507.2583869010572,152072238.6501829,
2460867.541666667,A.D. 2025-Jul-11 01:00:00.0000,48644938.27659718,-144081863.5385197,8662.552785992622,27.7292245039997,9.412461588103325,-0.00130777226998724,507.2578136144265,152072066.7831748,
2460867.583333333,A.D. 2025-Jul-11 02:00:00.0000,48744751.65578592,-144047943.6412892,8657.826943002641,27.7226507333565,9.431925055596746,-0.001317688815797968,507.2572373976868,152071894.0377421,
2460867.625,A.D. 2025-Jul-11 03:00:00.0000,48844541.3468324,-144013953.6832058,8653.065479151905,27.71606442525428,9.451384284420952,-0.001327561497613594,507.2566582518008,152071720.4141733,
2460867.666666667,A.D. 2025-Jul-11 04:00:00.0000,48944307.30460478,-143979893.6795265,8648.268553934991,27.70946558134739,9.470839275628927,-0.001337389425432711,507.2560761776441,152071545.9127312,
2460867.708333333,A.D. 2025-Jul-11 05:00:00.0000,49044049.483977,-143945763.6455051,8643.436330065131,27.70285420319018,9.49029003029142,-0.001347171709508821,507.2554911760067,152071370.5336524,
2460867.75,A.D. 2025-Jul-11 06:00:00.0000,49143767.83982841,-143911563.596391,8638.568973459303,27.69623029223637,9.509736549495743,-0.00135690746046313,507.2549032475908,152071194.2771474,
2460867.791666667,A.D. 2025-Jul-11 07:00:00.0000,49243462.32704338,-143877293.5474299,8633.666653260589,27.68959384983843,9.529178834344606,-0.001366595789402236,507.2543123930113,152071017.1434007,
2460867.833333333,A.D. 2025-Jul-11 08:00:00.0000,49343132.90051102,-143842953.5138636,8628.729541748762,27.68294487724691,9.548616885954894,-0.001376235808036697,507.2537186127947,152070839.13257,
2460867.875,A.D. 2025-Jul-11 09:00:00.0000,49442779.51512471,-143808543.5109296,8623.757814474404,27.67628337560985,9.568050705456455,-0.001385826628803599,507.2531219073788,152070660.2447867,
2460867.916666667,A.D. 2025-Jul-11 10:00:00.0000,49542402.1257818,-143774063.5538615,8618.751650117338,27.66960934597215,9.587480293990868,-0.001395367364978473,507.2525222771131,152070480.4801555,
2460867.958333333,A.D. 2025-Jul-11 11:00:00.0000,49642000.68738323,-143739513.6578887,8613.711230613291,27.66292278927503,9.606905652710182,-0.001404857130808068,507.2519197222566,152070299.838754,
2460868.0,A.D. 2025-Jul-11 12:00:00.0000,49741575.15483312,-143704893.8382364,8608.636741004884,27.65622370635544,9.626326782775676,-0.001414295041623159,507.2513142429787,152070118.320633,
2460868.041666667,A.D. 2025-Jul-11 13:00:00.0000,49841125.48303842,-143670204.1101257,8603.528369605541,27.64951209794551,9.64574368535655,-0.001423680213961553,507.2507058393584,152069935.9258162,
2460868.083333333,A.D. 2025-Jul-11 14:00:00.0000,49940651.6269085,-143635444.4887733,8598.386307813227,27.64278796467208,9.665156361628664,-0.001433011765703096,507.2500945113836,152069752.6543,
2460868.125,A.D. 2025-Jul-11 15:00:00.0000,50040153.54135484,-143600614.9893921,8593.21075028181,27.63605130705611,9.684564812773235,-0.001442288816181136,507.2494802589509,152069568.5060534,
2460868.166666667,A.D. 2025-Jul-11 16:00:00.0000,50139631.1812906,-143565715.6271901,8588.001894801855,27.62930212551224,9.703969039975496,-0.001451510486317531,507.2488630818651,152069383.4810178,
2460868.208333333,A.D. 2025-Jul-11 17:00:00.0000,50239084.50163019,-143530746.4173715,8582.759942278266,27.62254042034832,9.723369044423391,-0.001460675898743435,507.2482429798389,152069197.5791071,
2460868.25,A.D. 2025-Jul-11 18:00:00.0000,50338513.457289,-143495707.3751361,8577.485096879303,27.61576619176492,9.742764827306242,-0.001469784177928091,507.2476199524922,152069010.8002075,
2460868.291666667,A.D. 2025-Jul-11 19:00:00.0000,50437918.00318292,-143460598.5156794,8572.177565813065,27.60897943985496,9.762156389813374,-0.001478834450315158,507.246993999352,152068823.144177,
2460868.333333333,A.D. 2025-Jul-11 20:00:00.0000,50537298.09422795,-143425419.8541925,8566.837559498847,27.60218016460324,9.781543733132768,-0.001487825844431079,507.246365119852,152068634.6108459,
2460868.375,A.D. 2025-Jul-11 21:00:00.0000,50636653.6853399,-143390171.4058625,8561.465291425586,27.59536836588608,9.800926858449698,-0.001496757491037393,507.2457333133319,152068445.2000163,
2460868.416666667,A.D. 2025-Jul-11 22:00:00.0000,50735984.73143391,-143354853.1858719,8556.06097830832,27.58854404347096,9.82030576694532,-0.001505628523246649,507.2450985790373,152068254.9114619,
2460868.458333333,A.D. 2025-Jul-11 23:00:00.0000,50835291.18742405,-143319465.2093992,8550.62483984232,27.58170719701612,9.83968045979532,-0.00151443807665963,507.2444609161191,152068063.7449283,
2460868.5,A.D. 2025-Jul-12 00:00:00.0000,50934573.00822303,-143284007.4916187,8545.157098948956,27.57485782607027,9.859050938168462,-0.00152318528948614,507.2438203236337,152067871.7001325,
2460868.541666667,A.D. 2025-Jul-12 01:00:00.0000,51033830.1487417,-143248480.0477004,8539.657981604338,27.56799593007229,9.878417203225222,-0.001531869302692446,507.243176800542,152067678.7767631,
2460868.583333333,A.D. 2025-Jul-12 02:00:00.0000,51133062.56388869,-143212882.8928101,8534.127716831863,27.56112150835089,9.897779256116351,-0.00154048926011896,507.2425303457093,152067484.9744798,
2460868.625,A.D. 2025-Jul-12 03:00:00.0000,51232270.20857003,-143177216.0421096,8528.566536813974,27.55423456012439,9.91713709798143,-0.001549044308620573,507.241880957905,152067290.2929138,
2460868.666666667,A.D. 2025-Jul-12 04:00:00.0000,51331453.0376887,-143141479.5107565,8522.9746767357,27.54733508450045,9.936490729947442,-0.001557533598194105,507.2412286358025,152067094.7316673,
2460868.708333333,A.D. 2025-Jul-12 05:00:00.0000,51430611.00614435,-143105673.3139045,8517.352374836802,27.54042308047585,9.955840153127342,-0.001565956282123526,507.2405733779788,152066898.2903136,
2460868.75,A.D. 2025-Jul-12 06:00:00.0000,51529744.06883273,-143069797.4667032,8511.69987243414,27.53349854693628,9.975185368618584,-0.001574311517092308,507.2399151829135,152066700.9683971,
2460868.791666667,A.D. 2025-Jul-12 07:00:00.0000,51628852.18064541,-143033851.9842984,8506.017413847148,27.52656148265621,9.994526377501671,-0.001582598463337526,507.2392540489894,152066502.765433,
2460868.833333333,A.D. 2025-Jul-12 08:00:00.0000,51727935.29646936,-142997836.8818318,8500.305246450007,27.51961188629861,10.0138631808387,-0.001590816284772867,507.2385899744924,152066303.6809072,
2460868.875,A.D. 2025-Jul-12 09:00:00.0000,51826993.37118653,-142961752.1744418,8494.563620567322,27.51264975641497,10.03319577967185,-0.001598964149124527,507.2379229576102,152066103.7142766,
2460868.916666667,A.D. 2025-Jul-12 10:00:00.0000,51926026.35967346,-142925597.8772624,8488.792789526284,27.50567509144502,10.05252417502197,-0.001607041228071093,507.2372529964328,152065902.8649684,
2460868.958333333,A.D. 2025-Jul-12 11:00:00.0000,52025034.21680082,-142889374.0054246,8482.993009641767,27.49868788971679,10.07184836788704,-0.001615046697368783,507.2365800889522,152065701.1323808,
2460869.0,A.D. 2025-Jul-12 12:00:00.0000,52124016.89743316,-142853080.5740554,8477.164540216327,27.49168814944642,10.0911683592407,-0.001622979736990882,507.235904233062,152065498.5158823,
2460869.041666667,A.D. 2025-Jul-12 13:00:00.0000,52222974.35642832,-142816717.5982787,8471.307643435895,27.48467586873818,10.11048415003076,-0.001630839531266748,507.2352254265573,152065295.0148117,
2460869.083333333,A.D. 2025-Jul-12 14:00:00.0000,52321906.54863715,-142780285.0932148,8465.422584459186,27.47765104558442,10.12979574117769,-0.001638625269004823,507.2345436671343,152065090.6284785,
2460869.125,A.D. 2025-Jul-12 15:00:00.0000,52420813.42890306,-142743783.0739807,8459.509631335735,27.47061367786556,10.14910313357317,-0.001646336143642291,507.2338589523906,152064885.3561625,
2460869.166666667,A.D. 2025-Jul-12 16:00:00.0000,52519694.95206162,-142707211.5556905,8453.56905502081,27.4635637633501,10.16840632807852,-0.001653971353366757,507.2331712798241,152064679.1971135,
2460869.208333333,A.D. 2025-Jul-12 17:00:00.0000,52618551.07294022,-142670570.553455,8447.601129338145,27.45650129969472,10.18770532552321,-0.001661530101253028,507.2324806468343,152064472.1505519,
2460869.25,A.D. 2025-Jul-12 18:00:00.0000,52717381.74635752,-142633860.0823823,8441.606131002307,27.44942628444424,10.2070001267034,-0.001669011595408776,507.2317870507205,152064264.2156681,
2460869.291666667,A.D. 2025-Jul-12 19:00:00.0000,52816186.92712323,-142597080.1575774,8435.584339506924,27.4423387150318,10.22629073238036,-0.001676415049088664,507.2310904886825,152064055.3916225,
2460869.333333333,A.D. 2025-Jul-12 20:00:00.0000,52914966.57003755,-142560230.7941428,8429.536037236452,27.43523858877892,10.245577143279,-0.001683739680849783,507.2303909578209,152063845.6775461,
2460869.375,A.D. 2025-Jul-12 21:00:00.0000,53013720.62989088,-142523312.0071787,8423.46150931716,27.42812590289566,10.26485936008635,-0.00169098471466933,507.2296884551358,152063635.0725394,
2460869.416666667,A.D. 2025-Jul-12 22:00:00.0000,53112449.06146336,-142486323.8117824,8417.361043728888,27.42100065448076,10.28413738345004,-0.001698149380080949,507.2289829775277,152063423.5756732,
2460869.458333333,A.D. 2025-Jul-12 23:00:00.0000,53211151.81952449,-142449266.2230492,8411.234931148589,27.41386284052176,10.30341121397678,-0.001705232912319499,507.2282745217975,152063211.1859884,
2460869.5,A.D. 2025-Jul-13 00:00:00.0000,53309828.85883272,-142412139.2560724,8405.08346503228,27.4067124578953,10.32268085223085,-0.001712234552436964,507.227563084645,152062997.9024957,
2460869.541666667,A.D. 2025-Jul-13 01:00:00.0000,53408480.13413506,-142374942.9259433,8398.906941533089,27.39954950336727,10.34194629873259,-0.001719153547447672,507.2268486626707,152062783.724176,
2460869.583333333,A.D. 2025-Jul-13 02:00:00.0000,53507105.60016667,-142337677.2477511,8392.705659553409,27.39237397359311,10.36120755395687,-0.001725989150451301,507.2261312523743,152062568.6499799,
2460869.625,A.D. 2025-Jul-13 03:00:00.0000,53605705.21165049,-142300342.2365838,8386.479920618236,27.38518586511799,10.38046461833158,-0.001732740620770556,507.2254108501558,152062352.6788281,
2460869.666666667,A.D. 2025-Jul-13 04:00:00.0000,53704278.9232968,-142262937.9075277,8380.230028927326,27.37798517437717,10.39971749223614,-0.001739407224082612,507.2246874523143,152062135.809611,
2460869.708333333,A.D. 2025-Jul-13 05:00:00.0000,53802826.68980289,-142225464.2756678,8373.95629131794,27.37077189769632,10.41896617599997,-0.001745988232540796,507.2239610550488,152061918.0411893,
2460869.75,A.D. 2025-Jul-13 06:00:00.0000,53901348.46585256,-142187921.3560883,8367.65901723504,27.36354603129174,10.43821066990098,-0.001752482924917143,507.223231654458,152061699.3723934,
2460869.791666667,A.D. 2025-Jul-13 07:00:00.0000,53999844.20611586,-142150309.1638722,8361.338518701494,27.3563075712709,10.45745097416408,-0.001758890586725848,507.2224992465403,152061479.8020235,
2460869.833333333,A.D. 2025-Jul-13 08:00:00.0000,54098313.86524858,-142112627.7141017,8354.995110288262,27.34905651363262,10.47668708895964,-0.001765210510345394,507.2217638271939,152061259.3288499,
2460869.875,A.D. 2025-Jul-13 09:00:00.0000,54196757.39789193,-142074877.0218588,8348.62910914421,27.34179285426763,10.49591901440204,-0.001771441995157996,507.2210253922163,152061037.9516129,
2460869.916666667,A.D. 2025-Jul-13 10:00:00.0000,54295174.75867217,-142037057.1022252,8342.240834891796,27.33451658895886,10.51514675054815,-0.001777584347673944,507.2202839373053,152060815.6690227,
2460869.958333333,A.D. 2025-Jul-13 11:00:00.0000,54393565.90220013,-141999167.9702821,8335.830609634519,27.32722771338198,10.53437029739583,-0.001783636881650175,507.2195394580585,152060592.4797594,
2460870.0,A.D. 2025-Jul-13 12:00:00.0000,54491930.78307088,-141961209.6411111,8329.39875794202,27.31992622310581,10.55358965488245,-0.001789598918234159,507.2187919499727,152060368.3824729,
2460870.041666667,A.D. 2025-Jul-13 13:00:00.0000,54590269.35586341,-141923182.1297943,8322.945606827736,27.31261211359283,10.57280482288341,-0.001795469786066484,507.2180414084457,152060143.3757837,
2460870.083333333,A.D. 2025-Jul-13 14:00:00.0000,54688581.5751401,-141885085.451414,8316.471485681832,27.30528538019967,10.59201580121066,-0.001801248821423407,507.2172878287748,152059917.4582819,
2460870.125,A.D. 2025-Jul-13 15:00:00.0000,54786867.39544649,-141846919.6210535,8309.976726293564,27.29794601817763,10.61122258961124,-0.001806935368333207,507.2165312061578,152059690.6285277,
2460870.166666667,A.D. 2025-Jul-13 16:00:00.0000,54885126.77131081,-141808684.6537971,8303.46166279167,27.29059402267325,10.63042518776576,-0.001812528778703193,507.2157715356923,152059462.8850517,
2460870.208333333,A.D. 2025-Jul-13 17:00:00.0000,54983359.65724362,-141770380.5647303,8296.926631622016,27.28322938872887,10.64962359528702,-0.001818028412430728,507.2150088123773,152059234.2263543,
2460870.25,A.D. 2025-Jul-13 18:00:00.0000,55081566.00773746,-141732007.3689403,8290.371971525252,27.27585211128322,10.66881781171849,-0.001823433637543559,507.2142430311117,152059004.6509064,
2460870.291666667,A.D. 2025-Jul-13 19:00:00.0000,55179745.77726646,-141693565.0815159,8283.798023454845,27.26846218517201,10.68800783653287,-0.001828743830299295,507.2134741866955,152058774.157149,
2460870.333333333,A.D. 2025-Jul-13 20:00:00.0000,55277898.92028598,-141655053.7175479,8277.205130718648,27.2610596051286,10.7071936691307,-0.001833958375323075,507.2127022738297,152058542.7434936,
2460870.375,A.D. 2025-Jul-13 21:00:00.0000,55376025.39123223,-141616473.2921296,8270.593638673425,27.25364436578462,10.72637530883884,-0.001839076665711925,507.2119272871165,152058310.4083219,
2460870.416666667,A.D. 2025-Jul-13 22:00:00.0000,55474125.14452191,-141577823.8203567,8263.963894940913,27.24621646167065,10.74555275490912,-0.001844098103161329,507.2111492210592,152058077.1499861,
2460870.458333333,A.D. 2025-Jul-13 23:00:00.0000,55572198.13455186,-141539105.3173276,8257.316249251366,27.23877588721688,10.76472600651686,-0.001849022098076247,507.2103680700631,152057842.9668089,
2460870.5,A.D. 2025-Jul-14 00:00:00.0000,55670244.31569866,-141500317.7981442,8250.651053458452,27.23132263675389,10.78389506275951,-0.001853848069693242,507.2095838284351,152057607.8570836,
2460870.541666667,A.D. 2025-Jul-14 01:00:00.0000,55768263.64231835,-141461461.2779114,8243.968661472201,27.22385670451333,10.8030599226552,-0.001858575446184396,507.2087964903845,152057371.8190741,
2460870.583333333,A.D. 2025-Jul-14 02:00:00.0000,55866256.06874599,-141422535.7717379,8237.269429244101,27.21637808462863,10.82222058514137,-0.001863203664778545,507.2080060500226,152057134.8510151,
2460870.625,A.D. 2025-Jul-14 03:00:00.0000,55964221.54929536,-141383541.2947366,8230.553714744747,27.20888677113588,10.84137704907338,-0.001867732171878966,507.2072125013635,152056896.9511121,
2460870.666666667,A.D. 2025-Jul-14 04:00:00.0000,56062160.03825857,-141344477.8620244,8223.821877911687,27.2013827579745,10.86052931322312,-0.001872160423157521,507.2064158383243,152056658.1175414,
2460870.708333333,A.D. 2025-Jul-14 05:00:00.0000,56160071.48990579,-141305345.4887227,8217.074280641973,27.19386603898812,10.87967737627766,-0.001876487883682998,507.2056160547251,152056418.3484503,
2460870.75,A.D. 2025-Jul-14 06:00:00.0000,56257955.8584848,-141266144.1899581,8210.311286725104,27.18633660792535,10.89882123683786,-0.001880714028012154,507.2048131442897,152056177.6419573,
2460870.791666667,A.D. 2025-Jul-14 07:00:00.0000,56355813.09822074,-141226873.9808622,8203.533261835575,27.17879445844069,10.91796089341705,-0.00188483834032338,507.2040071006459,152055935.996152,
2460870.833333333,A.D. 2025-Jul-14 08:00:00.0000,56453643.16331574,-141187534.8765722,8196.740573488176,27.1712395840953,10.93709634443968,-0.001888860314492202,507.2031979173253,152055693.4090954,
2460870.875,A.D. 2025-Jul-14 09:00:00.0000,56551446.00794856,-141148126.892231,8189.933590985835,27.16367197835797,10.95622758823995,-0.001892779454217841,507.2023855877646,152055449.8788198,
2460870.916666667,A.D. 2025-Jul-14 10:00:00.0000,56649221.5862743,-141108650.0429876,8183.112685397267,27.15609163460594,10.97535462306057,-0.001896595273129797,507.2015701053052,152055205.4033287,
2460870.958333333,A.D. 2025-Jul-14 11:00:00.0000,56746969.85242405,-141069104.3439979,8176.278229564428,27.14849854612586,10.99447744705136,-0.001900307294867787,507.2007514631936,152054959.9805978,
2460871.0,A.D. 2025-Jul-14 12:00:00.0000,56844690.76050458,-141029489.8104242,8169.430597990751,27.14089270611471,11.01359605826803,-0.00190391505321319,507.1999296545821,152054713.6085742,
2460871.041666667,A.D. 2025-Jul-14 13:00:00.0000,56942384.26459798,-140989806.4574361,8162.5701668486,27.13327410768073,11.03271045467081,-0.001907418092168101,507.1991046725295,152054466.2851769,
2460871.083333333,A.D. 2025-Jul-14 14:00:00.0000,57040050.3187614,-140950054.3002109,8155.697313934565,27.12564274384438,11.05182063412323,-0.00191081596606768,507.1982765100007,152054218.0082967,
2460871.125,A.D. 2025-Jul-14 15:00:00.0000,57137688.8770267,-140910233.3539335,8148.812418609858,27.11799860753936,11.07092659439084,-0.001914108239668089,507.1974451598676,152053968.7757969,
2460871.166666667,A.D. 2025-Jul-14 16:00:00.0000,57235299.89340014,-140870343.6337971,8141.915861830115,27.11034169161358,11.09002833313995,-0.001917294488255727,507.1966106149102,152053718.5855128,
2460871.208333333,A.D. 2025-Jul-14 17:00:00.0000,57332883.32186209,-140830385.1550036,8135.00802603364,27.10267198883016,11.10912584793635,-0.001920374297729843,507.1957728678155,152053467.4352521,
2460871.25,A.D. 2025-Jul-14 18:00:00.0000,57430439.11636671,-140790357.9327638,8128.089295096695,27.09498949186848,11.12821913624412,-0.001923347264707331,507.1949319111792,152053215.3227951,
2460871.291666667,A.D. 2025-Jul-14 19:00:00.0000,57527967.23084165,-140750261.9822976,8121.160054400563,27.08729419332524,11.14730819542441,-0.001926212996614218,507.1940877375059,152052962.2458946,
2460871.333333333,A.D. 2025-Jul-14 20:00:00.0000,57625467.61918777,-140710097.3188349,8114.220690667629,27.07958608571547,11.16639302273418,-0.001928971111768263,507.1932403392099,152052708.2022765,
2460871.375,A.D. 2025-Jul-14 21:00:00.0000,57722940.23527884,-140669863.9576156,8107.271591983736,27.07186516147364,11.18547361532504,-0.001931621239484649,507.1923897086145,152052453.1896394,
2460871.416666667,A.D. 2025-Jul-14 22:00:00.0000,57820385.03296126,-140629561.9138898,8100.313147760928,27.06413141295476,11.20454997024205,-0.001934163020153257,507.1915358379544,152052197.2056554,
2460871.458333333,A.D. 2025-Jul-14 23:00:00.0000,57917801.96605372,-140589191.2029187,8093.345748670399,27.05638483243548,11.22362208442255,-0.001936596105332811,507.1906787193743,152051940.2479695,
2460871.5,A.D. 2025-Jul-15 00:00:00.0000,58015190.98834703,-140548751.8399746,8086.369786642492,27.0486254121152,11.24268995469498,-0.001938920157837032,507.1898183449313,152051682.3142004,
2460871.541666667,A.D. 2025-Jul-15 01:00:00.0000,58112552.05360375,-140508243.8403415,8079.385654769838,27.0408531441172,11.26175357777774,-0.001941134851817239,507.1889547065938,152051423.4019404,
2460871.583333333,A.D. 2025-Jul-15 02:00:00.0000,58209885.11555792,-140467667.2193154,8072.39374730736,27.0330680204898,11.28081295027806,-0.001943239872848501,507.1880877962432,152051163.5087555,
2460871.625,A.D. 2025-Jul-15 03:00:00.0000,58307190.12791488,-140427021.9922044,8065.394459657371,27.02527003320756,11.29986806869084,-0.001945234918014904,507.187217605674,152050902.6321859,
2460871.666666667,A.D. 2025-Jul-15 04:00:00.0000,58404467.04435091,-140386308.17433,8058.388188220561,27.01745917417239,11.31891892939756,-0.00194711969598238,507.1863441265947,152050640.7697457,
2460871.708333333,A.D. 2025-Jul-15 05:00:00.0000,58501715.81851302,-140345525.7810265,8051.375330500305,27.00963543521479,11.33796552866519,-0.001948893927092854,507.1854673506281,152050377.9189235,
2460871.75,A.D. 2025-Jul-15 06:00:00.0000,58598936.40401867,-140304674.827642,8044.356284923851,27.00179880809506,11.35700786264505,-0.00195055734342553,507.1845872693121,152050114.0771826,
2460871.791666667,A.D. 2025-Jul-15 07:00:00.0000,58696128.75445554,-140263755.3295385,8037.331450909376,26.99394928450452,11.37604592737179,-0.001952109688891923,507.1837038741004,152049849.2419607,
2460871.833333333,A.D. 2025-Jul-15 08:00:00.0000,58793292.8233813,-140222767.3020929,8030.301228739321,26.98608685606668,11.39507971876229,-0.00195355071929626,507.1828171563629,152049583.4106706,
2460871.875,A.D. 2025-Jul-15 09:00:00.0000,58890428.56432328,-140181710.7606965,8023.266019582748,26.97821151433859,11.41410923261459,-0.00195488020242518,507.1819271073869,152049316.5807003,
2460871.916666667,A.D. 2025-Jul-15 10:00:00.0000,58987535.93077837,-140140585.7207563,8016.226225405931,26.97032325081206,11.43313446460692,-0.001956097918108135,507.1810337183769,152049048.7494131,
2460871.958333333,A.D. 2025-Jul-15 11:00:00.0000,59084614.87621269,-140099392.1976949,8009.182248950005,26.96242205691486,11.4521554102966,-0.001957203658293771,507.1801369804562,152048779.9141476,
2460872.0,A.D. 2025-Jul-15 12:00:00.0000,59181665.35406135,-140058130.2069512,8002.134493678808,26.95450792401215,11.47117206511907,-0.001958197227124536,507.1792368846671,152048510.0722186,
2460872.041666667,A.D. 2025-Jul-15 13:00:00.0000,59278687.31772833,-140016799.7639807,7995.083363749087,26.94658084340766,11.49018442438686,-0.001959078441001516,507.1783334219717,152048239.2209164,
2460872.083333333,A.D. 2025-Jul-15 14:00:00.0000,59375680.72058614,-139975400.884256,7988.029263928533,26.93864080634507,11.50919248328863,-0.001959847128651049,507.1774265832528,152047967.3575079,
2460872.125,A.D. 2025-Jul-15 15:00:00.0000,59472645.51597568,-139933933.5832674,7980.972599633038,26.93068780400929,11.52819623688818,-0.001960503131195779,507.1765163593144,152047694.479236,
2460872.166666667,A.D. 2025-Jul-15 16:00:00.0000,59569581.65720604,-139892397.8765229,7973.913776785135,26.92272182752784,11.54719568012348,-0.001961046302217717,507.1756027408827,152047420.5833207,
2460872.208333333,A.D. 2025-Jul-15 17:00:00.0000,59666489.09755421,-139850793.7795491,7966.853201821446,26.91474286797219,11.56619080780573,-0.001961476507821303,507.1746857186062,152047145.6669585,
2460872.25,A.D. 2025-Jul-15 18:00:00.0000,59763367.79026497,-139809121.3078917,7959.791281633079,26.90675091635909,11.58518161461847,-0.001961793626693797,507.1737652830581,152046869.727323,
2460872.291666667,A.D. 2025-Jul-15 19:00:00.0000,59860217.68855068,-139767380.4771155,7952.728423550725,26.89874596365197,11.60416809511655,-0.001961997550171901,507.1728414247347,152046592.7615654,
2460872.333333333,A.D. 2025-Jul-15 20:00:00.0000,59957038.74559105,-139725571.3028051,7945.665035232902,26.89072800076237,11.62315024372533,-0.0019620881822906,507.1719141340585,152046314.7668143,
2460872.375,A.D. 2025-Jul-15 21:00:00.0000,60053830.91453297,-139683693.8005657,7938.601524688303,26.88269701855123,11.64212805473972,-0.001962065439860439,507.1709834013774,152046035.7401761,
2460872.416666667,A.D. 2025-Jul-15 22:00:00.0000,60150594.14849041,-139641747.9860231,7931.538300193846,26.87465300783043,11.66110152232335,-0.001961929252501271,507.1700492169667,152045755.6787354,
2460872.458333333,A.D. 2025-Jul-15 23:00:00.0000,60247328.40054406,-139599733.8748243,7924.475770264864,26.86659595936414,11.68007064050762,-0.001961679562711538,507.1691115710287,152045474.5795549,
2460872.5,A.D. 2025-Jul-16 00:00:00.0000,60344033.6237414,-139557651.4826381,7917.414343588054,26.85852586387023,11.69903540319095,-0.001961316325921558,507.1681704536947,152045192.4396761,
2460872.541666667,A.D. 2025-Jul-16 01:00:00.0000,60440709.77109631,-139515500.8251554,7910.354429014027,26.8504427120218,11.71799580413784,-0.001960839510540602,507.1672258550255,152044909.2561193,
2460872.583333333,A.D. 2025-Jul-16 02:00:00.0000,60537356.79558908,-139473281.91809,7903.296435438097,26.84234649444855,11.7369518369781,-0.001960249098014621,507.1662777650118,152044625.0258836,
2460872.625,A.D. 2025-Jul-16 03:00:00.0000,60633974.65016618,-139430994.7771787,7896.240771830082,26.83423720173833,11.75590349520603,-0.001959545082868885,507.1653261735755,152044339.7459479,
2460872.666666667,A.D. 2025-Jul-16 04:00:00.0000,60730563.28774009,-139388639.418182,7889.187847152352,26.82611482443856,11.77485077217961,-0.001958727472758603,507.1643710705707,152044053.4132705,
2460872.708333333,A.D. 2025-Jul-16 05:00:00.0000,60827122.66118924,-139346215.8568846,7882.138070307672,26.81797935305775,11.79379366111972,-0.001957796288519553,507.1634124457846,152043766.0247895,
2460872.75,A.D. 2025-Jul-16 06:00:00.0000,60923652.72335777,-139303724.1090959,7875.091850139201,26.80983077806704,11.81273215510936,-0.001956751564210713,507.1624502889379,152043477.5774234,
2460872.791666667,A.D. 2025-Jul-16 07:00:00.0000,61020153.42705552,-139261164.1906502,7868.049595251679,26.80166908990163,11.83166624709287,-0.001955593347149787,507.161484589686,152043188.0680711,
2460872.833333333,A.D. 2025-Jul-16 08:00:00.0000,61116624.72505774,-139218536.1174079,7861.011714145541,26.79349427896237,11.85059592987527,-0.001954321697976269,507.1605153376211,152042897.4936121,
2460872.875,A.D. 2025-Jul-16 09:00:00.0000,61213066.57010516,-139175839.905255,7853.978615045547,26.7853063356173,11.8695211961214,-0.001952936690669205,507.1595425222707,152042605.850907,
2460872.916666667,A.D. 2025-Jul-16 10:00:00.0000,61309478.91490371,-139133075.5701046,7846.950705900788,26.77710525020318,11.88844203835532,-0.001951438412603146,507.1585661331007,152042313.1367978,
2460872.958333333,A.D. 2025-Jul-16 11:00:00.0000,61405861.7121245,-139090243.1278968,7839.928394295275,26.76889101302705,11.90735844895953,-0.001949826964579238,507.1575861595159,152042019.3481081,
2460873.0,A.D. 2025-Jul-16 12:00:00.0000,61502214.91440373,-139047342.5945993,7832.912087418139,26.76066361436784,11.92627042017435,-0.001948102460861634,507.1566025908603,152041724.4816431,
2460873.041666667,A.D. 2025-Jul-16 13:00:00.0000,61598538.47434249,-139004373.9862083,7825.902192078531,26.75242304447789,11.94517794409717,-0.001946265029217464,507.1556154164185,152041428.5341908,
2460873.083333333,A.D. 2025-Jul-16 14:00:00.0000,61694832.34450676,-138961337.3187482,7818.899114556611,26.74416929358459,11.96408101268185,-0.001944314810938153,507.1546246254171,152041131.5025211,
2460873.125,A.D. 2025-Jul-16 15:00:00.0000,61791096.47742733,-138918232.6082731,7811.903260603547,26.73590235189201,11.98297961773807,-0.001942251960893593,507.1536302070248,152040833.383387,
2460873.166666667,A.D. 2025-Jul-16 16:00:00.0000,61887330.82559965,-138875059.8708667,7804.915035396814,26.72762220958246,12.00187375093067,-0.001940076647534816,507.1526321503549,152040534.1735247,
